splits1,splits5,splits10,splits20,splits50,splits100
0.279141104294469,0.272239263803672,0.274539877300604,0.27377300613496,0.267638036809807,0.279141104294469
0.279141104294469,0.272239263803672,0.276840490797536,0.273006134969316,0.266104294478518,0.278374233128825
0.278374233128825,0.270705521472383,0.274539877300604,0.27377300613496,0.268404907975451,0.279907975460113
0.279907975460113,0.270705521472383,0.272239263803672,0.27377300613496,0.269171779141095,0.279141104294469
0.279907975460113,0.270705521472383,0.273006134969316,0.273006134969316,0.269171779141095,0.279141104294469
0.279141104294469,0.270705521472383,0.27377300613496,0.274539877300604,0.267638036809807,0.276073619631892
0.279141104294469,0.273006134969316,0.275306748466248,0.272239263803672,0.267638036809807,0.276073619631892
0.280674846625757,0.273006134969316,0.275306748466248,0.27377300613496,0.265337423312874,0.276073619631892
0.281441717791401,0.272239263803672,0.274539877300604,0.275306748466248,0.266871165644163,0.273006134969316
0.281441717791401,0.270705521472383,0.271472392638027,0.277607361963181,0.265337423312874,0.271472392638027
0.282208588957045,0.269171779141095,0.270705521472383,0.277607361963181,0.268404907975451,0.272239263803672
0.28297546012269,0.268404907975451,0.271472392638027,0.273006134969316,0.266871165644163,0.274539877300604
0.282208588957045,0.266871165644163,0.269171779141095,0.271472392638027,0.267638036809807,0.272239263803672
0.280674846625757,0.266104294478518,0.269938650306739,0.270705521472383,0.266871165644163,0.269938650306739
0.281441717791401,0.266871165644163,0.27377300613496,0.271472392638027,0.265337423312874,0.268404907975451
0.280674846625757,0.265337423312874,0.276073619631892,0.270705521472383,0.265337423312874,0.270705521472383
0.281441717791401,0.266104294478518,0.277607361963181,0.271472392638027,0.263803680981586,0.270705521472383
0.280674846625757,0.265337423312874,0.276073619631892,0.273006134969316,0.265337423312874,0.269938650306739
0.280674846625757,0.265337423312874,0.274539877300604,0.271472392638027,0.26457055214723,0.269171779141095
0.281441717791401,0.265337423312874,0.273006134969316,0.269171779141095,0.265337423312874,0.267638036809807
0.28297546012269,0.265337423312874,0.273006134969316,0.269938650306739,0.26457055214723,0.269938650306739
0.282208588957045,0.268404907975451,0.273006134969316,0.270705521472383,0.265337423312874,0.268404907975451
0.281441717791401,0.267638036809807,0.274539877300604,0.268404907975451,0.265337423312874,0.269171779141095
0.28297546012269,0.268404907975451,0.272239263803672,0.268404907975451,0.263803680981586,0.266871165644163
0.282208588957045,0.267638036809807,0.270705521472383,0.269171779141095,0.263803680981586,0.268404907975451
0.28297546012269,0.266871165644163,0.270705521472383,0.271472392638027,0.263036809815942,0.266871165644163
0.283742331288334,0.267638036809807,0.268404907975451,0.271472392638027,0.263036809815942,0.267638036809807
0.282208588957045,0.266871165644163,0.268404907975451,0.270705521472383,0.265337423312874,0.266104294478518
0.281441717791401,0.266871165644163,0.268404907975451,0.273006134969316,0.265337423312874,0.263803680981586
0.279907975460113,0.268404907975451,0.268404907975451,0.271472392638027,0.266104294478518,0.263803680981586
0.279907975460113,0.266871165644163,0.267638036809807,0.270705521472383,0.266871165644163,0.262269938650298
0.280674846625757,0.268404907975451,0.270705521472383,0.271472392638027,0.266104294478518,0.263803680981586
0.279907975460113,0.267638036809807,0.270705521472383,0.271472392638027,0.265337423312874,0.26457055214723
0.279907975460113,0.267638036809807,0.269171779141095,0.270705521472383,0.26457055214723,0.263036809815942
0.279907975460113,0.267638036809807,0.269938650306739,0.270705521472383,0.263803680981586,0.263803680981586
0.278374233128825,0.266871165644163,0.269171779141095,0.269171779141095,0.263803680981586,0.263803680981586
0.279141104294469,0.267638036809807,0.268404907975451,0.269171779141095,0.263036809815942,0.262269938650298
0.279141104294469,0.266871165644163,0.268404907975451,0.269171779141095,0.261503067484654,0.263036809815942
0.279907975460113,0.266104294478518,0.269938650306739,0.268404907975451,0.261503067484654,0.26457055214723
0.279141104294469,0.265337423312874,0.270705521472383,0.269938650306739,0.261503067484654,0.26457055214723
0.279141104294469,0.26457055214723,0.270705521472383,0.270705521472383,0.260736196319009,0.263036809815942
0.279907975460113,0.265337423312874,0.269938650306739,0.269938650306739,0.260736196319009,0.265337423312874
0.281441717791401,0.265337423312874,0.270705521472383,0.269938650306739,0.262269938650298,0.269171779141095
0.282208588957045,0.265337423312874,0.271472392638027,0.270705521472383,0.26457055214723,0.269938650306739
0.280674846625757,0.266104294478518,0.272239263803672,0.270705521472383,0.265337423312874,0.269171779141095
0.281441717791401,0.266871165644163,0.271472392638027,0.27377300613496,0.266104294478518,0.269171779141095
0.279907975460113,0.267638036809807,0.271472392638027,0.274539877300604,0.26457055214723,0.271472392638027
0.279907975460113,0.267638036809807,0.269171779141095,0.275306748466248,0.263036809815942,0.270705521472383
0.279907975460113,0.266104294478518,0.268404907975451,0.275306748466248,0.263036809815942,0.269938650306739
0.280674846625757,0.266871165644163,0.268404907975451,0.275306748466248,0.26457055214723,0.271472392638027
0.280674846625757,0.265337423312874,0.267638036809807,0.276073619631892,0.266104294478518,0.269171779141095
0.281441717791401,0.266104294478518,0.267638036809807,0.276073619631892,0.265337423312874,0.268404907975451
0.280674846625757,0.266871165644163,0.265337423312874,0.27377300613496,0.263803680981586,0.267638036809807
0.280674846625757,0.266871165644163,0.266871165644163,0.271472392638027,0.263803680981586,0.267638036809807
0.279907975460113,0.266871165644163,0.266871165644163,0.273006134969316,0.26457055214723,0.269171779141095
0.279141104294469,0.266104294478518,0.267638036809807,0.272239263803672,0.263803680981586,0.267638036809807
0.278374233128825,0.266104294478518,0.267638036809807,0.272239263803672,0.263036809815942,0.272239263803672
0.277607361963181,0.266871165644163,0.269171779141095,0.272239263803672,0.263036809815942,0.273006134969316
0.277607361963181,0.267638036809807,0.268404907975451,0.272239263803672,0.263036809815942,0.273006134969316
0.278374233128825,0.267638036809807,0.269171779141095,0.272239263803672,0.263036809815942,0.271472392638027
0.278374233128825,0.267638036809807,0.269938650306739,0.273006134969316,0.262269938650298,0.270705521472383
0.278374233128825,0.268404907975451,0.269171779141095,0.272239263803672,0.262269938650298,0.269171779141095
0.278374233128825,0.268404907975451,0.269938650306739,0.271472392638027,0.263036809815942,0.266871165644163
0.278374233128825,0.268404907975451,0.270705521472383,0.269938650306739,0.263036809815942,0.267638036809807
0.279141104294469,0.268404907975451,0.269938650306739,0.269938650306739,0.263036809815942,0.267638036809807
0.279141104294469,0.267638036809807,0.269171779141095,0.269938650306739,0.261503067484654,0.270705521472383
0.279141104294469,0.268404907975451,0.269171779141095,0.269938650306739,0.259969325153365,0.273006134969316
0.278374233128825,0.267638036809807,0.269171779141095,0.268404907975451,0.259202453987721,0.270705521472383
0.279907975460113,0.267638036809807,0.269171779141095,0.269171779141095,0.259202453987721,0.271472392638027
0.280674846625757,0.267638036809807,0.269171779141095,0.269171779141095,0.259202453987721,0.270705521472383
0.280674846625757,0.268404907975451,0.269171779141095,0.269171779141095,0.259969325153365,0.269171779141095
0.280674846625757,0.267638036809807,0.267638036809807,0.269171779141095,0.260736196319009,0.269171779141095
0.279907975460113,0.268404907975451,0.266871165644163,0.269171779141095,0.263803680981586,0.269171779141095
0.279141104294469,0.267638036809807,0.267638036809807,0.269171779141095,0.263803680981586,0.268404907975451
0.278374233128825,0.267638036809807,0.268404907975451,0.269171779141095,0.265337423312874,0.269938650306739
0.279141104294469,0.267638036809807,0.266871165644163,0.269938650306739,0.265337423312874,0.271472392638027
0.279141104294469,0.265337423312874,0.268404907975451,0.269171779141095,0.266104294478518,0.272239263803672
0.279141104294469,0.266871165644163,0.268404907975451,0.268404907975451,0.266104294478518,0.269938650306739
0.279141104294469,0.267638036809807,0.267638036809807,0.266104294478518,0.266104294478518,0.269938650306739
0.278374233128825,0.268404907975451,0.266104294478518,0.266104294478518,0.265337423312874,0.270705521472383
0.277607361963181,0.267638036809807,0.266104294478518,0.266104294478518,0.266871165644163,0.269171779141095
0.279141104294469,0.268404907975451,0.266104294478518,0.265337423312874,0.267638036809807,0.269938650306739
0.279907975460113,0.268404907975451,0.268404907975451,0.266104294478518,0.269171779141095,0.268404907975451
0.28297546012269,0.268404907975451,0.269171779141095,0.265337423312874,0.269938650306739,0.269171779141095
0.28297546012269,0.268404907975451,0.269938650306739,0.266871165644163,0.270705521472383,0.269171779141095
0.282208588957045,0.267638036809807,0.269171779141095,0.265337423312874,0.269171779141095,0.269938650306739
0.282208588957045,0.266871165644163,0.268404907975451,0.265337423312874,0.266871165644163,0.269938650306739
0.282208588957045,0.267638036809807,0.268404907975451,0.267638036809807,0.267638036809807,0.269171779141095
0.282208588957045,0.267638036809807,0.269171779141095,0.267638036809807,0.267638036809807,0.270705521472383
0.282208588957045,0.267638036809807,0.269171779141095,0.266871165644163,0.268404907975451,0.269171779141095
0.281441717791401,0.268404907975451,0.268404907975451,0.266871165644163,0.268404907975451,0.269171779141095
0.28297546012269,0.268404907975451,0.268404907975451,0.269171779141095,0.268404907975451,0.269938650306739
0.28297546012269,0.268404907975451,0.268404907975451,0.269938650306739,0.268404907975451,0.269938650306739
0.281441717791401,0.268404907975451,0.267638036809807,0.268404907975451,0.269171779141095,0.270705521472383
0.282208588957045,0.267638036809807,0.268404907975451,0.269171779141095,0.266871165644163,0.270705521472383
0.28297546012269,0.267638036809807,0.267638036809807,0.269171779141095,0.267638036809807,0.271472392638027
0.283742331288334,0.266871165644163,0.268404907975451,0.268404907975451,0.268404907975451,0.270705521472383
0.28297546012269,0.266871165644163,0.269938650306739,0.268404907975451,0.267638036809807,0.272239263803672
0.281441717791401,0.266871165644163,0.269938650306739,0.267638036809807,0.268404907975451,0.272239263803672
0.282208588957045,0.266871165644163,0.269938650306739,0.267638036809807,0.268404907975451,0.270705521472383
0.282208588957045,0.266871165644163,0.269938650306739,0.267638036809807,0.269171779141095,0.270705521472383
0.282208588957045,0.266104294478518,0.269938650306739,0.267638036809807,0.268404907975451,0.269938650306739
0.282208588957045,0.266104294478518,0.269938650306739,0.268404907975451,0.268404907975451,0.270705521472383
0.28297546012269,0.266871165644163,0.269171779141095,0.269171779141095,0.268404907975451,0.269938650306739
0.282208588957045,0.266871165644163,0.269171779141095,0.269938650306739,0.268404907975451,0.271472392638027
0.28297546012269,0.266871165644163,0.269171779141095,0.269171779141095,0.266871165644163,0.271472392638027
0.284509202453978,0.266871165644163,0.268404907975451,0.269171779141095,0.266104294478518,0.271472392638027
0.28297546012269,0.266871165644163,0.268404907975451,0.269171779141095,0.26457055214723,0.270705521472383
0.284509202453978,0.266871165644163,0.268404907975451,0.268404907975451,0.26457055214723,0.271472392638027
0.284509202453978,0.266871165644163,0.269171779141095,0.269171779141095,0.265337423312874,0.269938650306739
0.285276073619622,0.266871165644163,0.268404907975451,0.269171779141095,0.265337423312874,0.270705521472383
0.284509202453978,0.266871165644163,0.267638036809807,0.268404907975451,0.265337423312874,0.270705521472383
0.285276073619622,0.266871165644163,0.269171779141095,0.269171779141095,0.266104294478518,0.270705521472383
0.285276073619622,0.266871165644163,0.269938650306739,0.269171779141095,0.265337423312874,0.272239263803672
0.285276073619622,0.267638036809807,0.269938650306739,0.268404907975451,0.265337423312874,0.272239263803672
