trees,splits1,splits5,splits10,splits20,splits50,splits100
32,0.264498644986441,0.242818428184273,0.236856368563677,0.22818428184281,0.237398373983731,0.237398373983731
33,0.265040650406495,0.244444444444435,0.236314363143623,0.22818428184281,0.241734417344164,0.237940379403785
34,0.263414634146332,0.244986449864489,0.235772357723568,0.22818428184281,0.24119241192411,0.236314363143623
35,0.26178861788617,0.244986449864489,0.235772357723568,0.227100271002701,0.241734417344164,0.233062330623297
36,0.260162601626007,0.243902439024381,0.235772357723568,0.230352303523027,0.24119241192411,0.234146341463406
37,0.26178861788617,0.244444444444435,0.236314363143623,0.231436314363135,0.24119241192411,0.233062330623297
38,0.259078590785899,0.244444444444435,0.236314363143623,0.234146341463406,0.239024390243893,0.232520325203243
39,0.260704607046061,0.243360433604327,0.235230352303514,0.23468834688346,0.237940379403785,0.231436314363135
40,0.259620596205953,0.243902439024381,0.235230352303514,0.233062330623297,0.235772357723568,0.232520325203243
41,0.258536585365844,0.243360433604327,0.234146341463406,0.233062330623297,0.235772357723568,0.233062330623297
42,0.258536585365844,0.242818428184273,0.235230352303514,0.232520325203243,0.235772357723568,0.234146341463406
43,0.259078590785899,0.241734417344164,0.236856368563677,0.234146341463406,0.235772357723568,0.23468834688346
44,0.25799457994579,0.241734417344164,0.235772357723568,0.23468834688346,0.236314363143623,0.235772357723568
45,0.258536585365844,0.24119241192411,0.236314363143623,0.234146341463406,0.236314363143623,0.236314363143623
46,0.257452574525736,0.240108401084002,0.237398373983731,0.235772357723568,0.237940379403785,0.236314363143623
47,0.255826558265573,0.239566395663948,0.236314363143623,0.236314363143623,0.236314363143623,0.236856368563677
48,0.255826558265573,0.242276422764218,0.235772357723568,0.236314363143623,0.236856368563677,0.236314363143623
49,0.255284552845519,0.24119241192411,0.23468834688346,0.236314363143623,0.237940379403785,0.237398373983731
50,0.256368563685627,0.240650406504056,0.236856368563677,0.235230352303514,0.237398373983731,0.236856368563677
51,0.257452574525736,0.240108401084002,0.237398373983731,0.234146341463406,0.236856368563677,0.236314363143623
52,0.256910569105682,0.240650406504056,0.235772357723568,0.233604336043352,0.235230352303514,0.233604336043352
53,0.254742547425465,0.24119241192411,0.235772357723568,0.234146341463406,0.23468834688346,0.233604336043352
54,0.254742547425465,0.241734417344164,0.234146341463406,0.233062330623297,0.23468834688346,0.234146341463406
55,0.254200542005411,0.24119241192411,0.236314363143623,0.233062330623297,0.233604336043352,0.231978319783189
56,0.255826558265573,0.24119241192411,0.235772357723568,0.231436314363135,0.234146341463406,0.234146341463406
57,0.252032520325194,0.239566395663948,0.234146341463406,0.231978319783189,0.233062330623297,0.23468834688346
58,0.252032520325194,0.240650406504056,0.23468834688346,0.231436314363135,0.231436314363135,0.234146341463406
59,0.25149051490514,0.239566395663948,0.23468834688346,0.230894308943081,0.231436314363135,0.235772357723568
60,0.253116531165302,0.240650406504056,0.235230352303514,0.231436314363135,0.229810298102972,0.235230352303514
61,0.254200542005411,0.24119241192411,0.235230352303514,0.230352303523027,0.231436314363135,0.23468834688346
62,0.25149051490514,0.240650406504056,0.233604336043352,0.231436314363135,0.230894308943081,0.233062330623297
63,0.252032520325194,0.240108401084002,0.233062330623297,0.230894308943081,0.230352303523027,0.233062330623297
64,0.252574525745248,0.240650406504056,0.233604336043352,0.230894308943081,0.230352303523027,0.231978319783189
65,0.25149051490514,0.240650406504056,0.23468834688346,0.232520325203243,0.230894308943081,0.232520325203243
66,0.252032520325194,0.239566395663948,0.23468834688346,0.232520325203243,0.230352303523027,0.233604336043352
67,0.25149051490514,0.240108401084002,0.236314363143623,0.231978319783189,0.229810298102972,0.234146341463406
68,0.250948509485085,0.240650406504056,0.233604336043352,0.232520325203243,0.230352303523027,0.235772357723568
69,0.252574525745248,0.239566395663948,0.23468834688346,0.231436314363135,0.231978319783189,0.237940379403785
70,0.252574525745248,0.239566395663948,0.23468834688346,0.231978319783189,0.230352303523027,0.236314363143623
71,0.252574525745248,0.239024390243893,0.234146341463406,0.232520325203243,0.233604336043352,0.237398373983731
72,0.252032520325194,0.239566395663948,0.23468834688346,0.232520325203243,0.234146341463406,0.237940379403785
73,0.253116531165302,0.241734417344164,0.235230352303514,0.231978319783189,0.233062330623297,0.236314363143623
74,0.25149051490514,0.24119241192411,0.235230352303514,0.232520325203243,0.233062330623297,0.237398373983731
75,0.250406504065031,0.24119241192411,0.236314363143623,0.232520325203243,0.233062330623297,0.236856368563677
76,0.250406504065031,0.242818428184273,0.236856368563677,0.232520325203243,0.231978319783189,0.235772357723568
77,0.252574525745248,0.243360433604327,0.237398373983731,0.232520325203243,0.233062330623297,0.236856368563677
78,0.252032520325194,0.24119241192411,0.236314363143623,0.232520325203243,0.232520325203243,0.237940379403785
79,0.254200542005411,0.242276422764218,0.236856368563677,0.233062330623297,0.232520325203243,0.236856368563677
80,0.252574525745248,0.240650406504056,0.237398373983731,0.233062330623297,0.233062330623297,0.235772357723568
81,0.252574525745248,0.241734417344164,0.236314363143623,0.232520325203243,0.232520325203243,0.23468834688346
82,0.25149051490514,0.242276422764218,0.235772357723568,0.231436314363135,0.232520325203243,0.23468834688346
83,0.252032520325194,0.242276422764218,0.235772357723568,0.230894308943081,0.233062330623297,0.233604336043352
84,0.252574525745248,0.243360433604327,0.236314363143623,0.230894308943081,0.233604336043352,0.234146341463406
85,0.250948509485085,0.243360433604327,0.23468834688346,0.230352303523027,0.232520325203243,0.234146341463406
86,0.250406504065031,0.242818428184273,0.236314363143623,0.230894308943081,0.230352303523027,0.23468834688346
87,0.250406504065031,0.244444444444435,0.236856368563677,0.231436314363135,0.229268292682918,0.234146341463406
88,0.250406504065031,0.244444444444435,0.235772357723568,0.233062330623297,0.229810298102972,0.235230352303514
89,0.250406504065031,0.243902439024381,0.235772357723568,0.231978319783189,0.230894308943081,0.236856368563677
90,0.25149051490514,0.243902439024381,0.234146341463406,0.230352303523027,0.231978319783189,0.235772357723568
91,0.250948509485085,0.242818428184273,0.23468834688346,0.230894308943081,0.232520325203243,0.23468834688346
92,0.249864498644977,0.242818428184273,0.235230352303514,0.230894308943081,0.233062330623297,0.233604336043352
93,0.249322493224923,0.242276422764218,0.235772357723568,0.230352303523027,0.232520325203243,0.235772357723568
94,0.248780487804869,0.242818428184273,0.235772357723568,0.230894308943081,0.233604336043352,0.23468834688346
95,0.248780487804869,0.24119241192411,0.236314363143623,0.231436314363135,0.233604336043352,0.233604336043352
96,0.248238482384814,0.242276422764218,0.237398373983731,0.231978319783189,0.234146341463406,0.233062330623297
97,0.249322493224923,0.241734417344164,0.237398373983731,0.230894308943081,0.234146341463406,0.230894308943081
98,0.250406504065031,0.241734417344164,0.237398373983731,0.230894308943081,0.234146341463406,0.231978319783189
99,0.250948509485085,0.242276422764218,0.237398373983731,0.230894308943081,0.234146341463406,0.229810298102972
100,0.249864498644977,0.241734417344164,0.236856368563677,0.231436314363135,0.235230352303514,0.231978319783189
101,0.248238482384814,0.24119241192411,0.236856368563677,0.231436314363135,0.235772357723568,0.231978319783189
102,0.249322493224923,0.242818428184273,0.236856368563677,0.230894308943081,0.235772357723568,0.231978319783189
103,0.249322493224923,0.241734417344164,0.236856368563677,0.231978319783189,0.235772357723568,0.231436314363135
104,0.249322493224923,0.242276422764218,0.237398373983731,0.230894308943081,0.23468834688346,0.231436314363135
105,0.248238482384814,0.24119241192411,0.237398373983731,0.233604336043352,0.234146341463406,0.230352303523027
106,0.248238482384814,0.24119241192411,0.237398373983731,0.233062330623297,0.233062330623297,0.230894308943081
107,0.248780487804869,0.24119241192411,0.237398373983731,0.233062330623297,0.233062330623297,0.230352303523027
108,0.246612466124652,0.24119241192411,0.237940379403785,0.233062330623297,0.234146341463406,0.230894308943081
109,0.247154471544706,0.24119241192411,0.238482384823839,0.233062330623297,0.233604336043352,0.232520325203243
110,0.247154471544706,0.24119241192411,0.236856368563677,0.233604336043352,0.233604336043352,0.233062330623297
111,0.246070460704598,0.242818428184273,0.235772357723568,0.234146341463406,0.234146341463406,0.231436314363135
112,0.246612466124652,0.242276422764218,0.235230352303514,0.233604336043352,0.234146341463406,0.232520325203243
113,0.247154471544706,0.242818428184273,0.23468834688346,0.234146341463406,0.235230352303514,0.231436314363135
114,0.247154471544706,0.241734417344164,0.23468834688346,0.233604336043352,0.235230352303514,0.231436314363135
115,0.247154471544706,0.241734417344164,0.23468834688346,0.233062330623297,0.235230352303514,0.231978319783189
116,0.248780487804869,0.241734417344164,0.23468834688346,0.232520325203243,0.23468834688346,0.231978319783189
117,0.247154471544706,0.241734417344164,0.23468834688346,0.233604336043352,0.23468834688346,0.230352303523027
118,0.24769647696476,0.239566395663948,0.23468834688346,0.232520325203243,0.23468834688346,0.229810298102972
119,0.247154471544706,0.240108401084002,0.234146341463406,0.232520325203243,0.235230352303514,0.231436314363135
120,0.247154471544706,0.240108401084002,0.234146341463406,0.231978319783189,0.234146341463406,0.231436314363135
121,0.24769647696476,0.240650406504056,0.234146341463406,0.232520325203243,0.23468834688346,0.232520325203243
122,0.247154471544706,0.239024390243893,0.234146341463406,0.232520325203243,0.234146341463406,0.231978319783189
123,0.24769647696476,0.239566395663948,0.23468834688346,0.232520325203243,0.233604336043352,0.231978319783189
124,0.247154471544706,0.238482384823839,0.235230352303514,0.232520325203243,0.233604336043352,0.231978319783189
125,0.247154471544706,0.239566395663948,0.235230352303514,0.233604336043352,0.233604336043352,0.231436314363135
126,0.248780487804869,0.240108401084002,0.23468834688346,0.234146341463406,0.234146341463406,0.230352303523027
127,0.24769647696476,0.239566395663948,0.23468834688346,0.234146341463406,0.235230352303514,0.229810298102972
128,0.24769647696476,0.240108401084002,0.23468834688346,0.234146341463406,0.235230352303514,0.229268292682918
129,0.24769647696476,0.239566395663948,0.235230352303514,0.23468834688346,0.234146341463406,0.228726287262864
130,0.247154471544706,0.239566395663948,0.235772357723568,0.23468834688346,0.234146341463406,0.228726287262864
131,0.24769647696476,0.240108401084002,0.236314363143623,0.234146341463406,0.234146341463406,0.227642276422756
132,0.246070460704598,0.240650406504056,0.235772357723568,0.23468834688346,0.234146341463406,0.22818428184281
133,0.247154471544706,0.24119241192411,0.235772357723568,0.234146341463406,0.233604336043352,0.22818428184281
134,0.24769647696476,0.24119241192411,0.236314363143623,0.234146341463406,0.233604336043352,0.22818428184281
135,0.246612466124652,0.242276422764218,0.236314363143623,0.234146341463406,0.233604336043352,0.22818428184281
136,0.246612466124652,0.24119241192411,0.236314363143623,0.234146341463406,0.233604336043352,0.22818428184281
137,0.247154471544706,0.24119241192411,0.236856368563677,0.23468834688346,0.232520325203243,0.229268292682918
138,0.247154471544706,0.240650406504056,0.236856368563677,0.23468834688346,0.232520325203243,0.229810298102972
139,0.247154471544706,0.24119241192411,0.236314363143623,0.23468834688346,0.232520325203243,0.230894308943081
140,0.247154471544706,0.240650406504056,0.236314363143623,0.23468834688346,0.232520325203243,0.228726287262864
141,0.247154471544706,0.24119241192411,0.235772357723568,0.23468834688346,0.233062330623297,0.229810298102972
142,0.24769647696476,0.240108401084002,0.235772357723568,0.233604336043352,0.233604336043352,0.229810298102972
143,0.248238482384814,0.239566395663948,0.234146341463406,0.233604336043352,0.233604336043352,0.230894308943081
144,0.248780487804869,0.240650406504056,0.233062330623297,0.233604336043352,0.233604336043352,0.230894308943081
145,0.245528455284544,0.240650406504056,0.233062330623297,0.233604336043352,0.232520325203243,0.230352303523027
146,0.246070460704598,0.240108401084002,0.233604336043352,0.233604336043352,0.231436314363135,0.229810298102972
147,0.246612466124652,0.240650406504056,0.234146341463406,0.233062330623297,0.231436314363135,0.230352303523027
148,0.246612466124652,0.240650406504056,0.23468834688346,0.233604336043352,0.230894308943081,0.230894308943081
149,0.246612466124652,0.240108401084002,0.235772357723568,0.233604336043352,0.233062330623297,0.230352303523027
150,0.247154471544706,0.240108401084002,0.235772357723568,0.233604336043352,0.232520325203243,0.230894308943081
